vid_name	question	answer	vid_id	key
ZJL3462	what color hair does the woman have in the video	black	FRAMEQA346204	3462
ZJL3462	what color hair does the woman have in the video	black	FRAMEQA346205	3462
ZJL3462	what is the woman doing in the video	drinking water	FRAMEQA346206	3462
ZJL3462	what is the woman doing in the video	drinking water	FRAMEQA346207	3462
ZJL3462	what is the woman doing in the video	drinking water	FRAMEQA346208	3462
ZJL3462	where is the cup	in cupboard	FRAMEQA346209	3462
ZJL3462	where is the cup	in cupboard	FRAMEQA346210	3462
ZJL3462	where is the cup	in cupboard	FRAMEQA346211	3462
ZJL3462	is the woman in the video standing or sitting	standing	FRAMEQA346212	3462
ZJL3462	is the woman in the video standing or sitting	standing	FRAMEQA346213	3462
ZJL3462	is the woman in the video standing or sitting	standing	FRAMEQA346214	3462
ZJL928	what color of the clothes does the person wear in the video	blue	FRAMEQA92800	928
ZJL928	what color of the clothes does the person wear in the video	dark blue	FRAMEQA92801	928
ZJL928	what color of the clothes does the person wear in the video	bluish violet	FRAMEQA92802	928
ZJL928	is the person sitting or standing in the video	standing	FRAMEQA92803	928
ZJL928	is the person sitting or standing in the video	standing	FRAMEQA92804	928
ZJL928	is the person sitting or standing in the video	standing	FRAMEQA92805	928
ZJL928	where is the person in the video	kitchen	FRAMEQA92806	928
ZJL928	where is the person in the video	kitchen	FRAMEQA92807	928
ZJL928	where is the person in the video	kitchen	FRAMEQA92808	928
ZJL928	what is the person doing in the video	looking computer	FRAMEQA92809	928
ZJL928	what is the person doing in the video	looking computer	FRAMEQA92810	928
ZJL928	what is the person doing in the video	looking computer	FRAMEQA92811	928
ZJL928	what does the person wear on face in the video	glasses	FRAMEQA92812	928
ZJL928	what does the person wear on face in the video	glasses	FRAMEQA92813	928
ZJL928	what does the person wear on face in the video	glasses	FRAMEQA92814	928
ZJL1106	what can you see in the video	clothes	FRAMEQA110600	1106
ZJL1106	what can you see in the video	wardrobe	FRAMEQA110601	1106
ZJL1106	what can you see in the video	plastic bag	FRAMEQA110602	1106
ZJL1106	what color clothes does the woman wear in the video	white	FRAMEQA110603	1106
ZJL1106	what color clothes does the woman wear in the video	ivory-white	FRAMEQA110604	1106
ZJL1106	what color clothes does the woman wear in the video	creamy white	FRAMEQA110605	1106
ZJL1106	what is the man doing in the video	bring plastic bag	FRAMEQA110606	1106
ZJL1106	what is the man doing in the video	closing door	FRAMEQA110607	1106
ZJL1106	what is the man doing in the video	eating	FRAMEQA110608	1106
ZJL1106	where is the person in the video	indoor	FRAMEQA110609	1106
ZJL1106	where is the person in the video	house	FRAMEQA110610	1106
ZJL1106	where is the person in the video	inside house	FRAMEQA110611	1106
ZJL1106	is the woman in the video sitting or standing	standing	FRAMEQA110612	1106
ZJL1106	is the woman in the video sitting or standing	standing	FRAMEQA110613	1106
ZJL1106	is the woman in the video sitting or standing	standing	FRAMEQA110614	1106
ZJL447	what is the woman holding in the video	mobile phone	FRAMEQA44700	447
ZJL447	what is the woman holding in the video	mobile phone	FRAMEQA44701	447
ZJL447	what is the woman holding in the video	mobile phone	FRAMEQA44702	447
ZJL447	what is the color of the woman's clothes	blue	FRAMEQA44703	447
ZJL447	what is the color of the woman's clothes	lake blue	FRAMEQA44704	447
ZJL447	what is the color of the woman's clothes	sky blue	FRAMEQA44705	447
ZJL447	what is the woman in the video doing	playing mobile phone	FRAMEQA44706	447
ZJL447	what is the woman in the video doing	playing mobile phone	FRAMEQA44707	447
ZJL447	what is the woman in the video doing	playing mobile phone	FRAMEQA44708	447
ZJL447	where are the shoes in the video	on shelf	FRAMEQA44709	447
ZJL447	where are the shoes in the video	on shelf	FRAMEQA44710	447
ZJL447	where are the shoes in the video	on shelf	FRAMEQA44711	447
ZJL447	is the woman in the video lying down or sitting	lying down	FRAMEQA44712	447
ZJL447	is the woman in the video lying down or sitting	lying down	FRAMEQA44713	447
ZJL447	is the woman in the video lying down or sitting	lying down	FRAMEQA44714	447
ZJL852	what is in the video	dog	FRAMEQA85200	852
ZJL852	what is in the video	car	FRAMEQA85201	852
ZJL852	what is in the video	people	FRAMEQA85202	852
ZJL852	what color is the dog in the video	white	FRAMEQA85203	852
ZJL852	what color is the dog in the video	white	FRAMEQA85204	852
ZJL852	what color is the dog in the video	white	FRAMEQA85205	852
ZJL852	what is the woman doing in the video	checking car	FRAMEQA85206	852
ZJL852	what is the woman doing in the video	checking car	FRAMEQA85207	852
ZJL852	what is the woman doing in the video	checking car	FRAMEQA85208	852
ZJL852	where is the person in the video	outdoor	FRAMEQA85209	852
ZJL852	where is the person in the video	outdoor	FRAMEQA85210	852
ZJL852	where is the person in the video	outdoor	FRAMEQA85211	852
ZJL852	is the person in the video standing or sitting	standing	FRAMEQA85212	852
ZJL852	is the person in the video standing or sitting	standing	FRAMEQA85213	852
ZJL852	is the person in the video standing or sitting	standing	FRAMEQA85214	852
ZJL567	what does the man in the video wear on his head	hat	FRAMEQA56700	567
ZJL567	what does the man in the video wear on his head	hat	FRAMEQA56701	567
ZJL567	what does the man in the video wear on his head	hat	FRAMEQA56702	567
ZJL567	what color of hat does the man in the video wear	red	FRAMEQA56703	567
ZJL567	what color of hat does the man in the video wear	bright red	FRAMEQA56704	567
ZJL567	what color of hat does the man in the video wear	crimson	FRAMEQA56705	567
ZJL567	what is the man in the video doing	drinking water	FRAMEQA56706	567
ZJL567	what is the man in the video doing	walking around	FRAMEQA56707	567
ZJL567	what is the man in the video doing	drinking water	FRAMEQA56708	567
ZJL567	where is the computer in the video	on washing machine	FRAMEQA56709	567
ZJL567	where is the computer in the video	on washing machine	FRAMEQA56710	567
ZJL567	where is the computer in the video	on washing machine	FRAMEQA56711	567
ZJL567	is the man in the video standing or sitting	standing	FRAMEQA56712	567
ZJL567	is the man in the video standing or sitting	standing	FRAMEQA56713	567
ZJL567	is the man in the video standing or sitting	standing	FRAMEQA56714	567
ZJL2388	what is the woman wearing on the face in the video	glasses	FRAMEQA238800	2388
ZJL2388	what is the woman wearing on the face in the video	glasses	FRAMEQA238801	2388
ZJL2388	what is the woman wearing on the face in the video	glasses	FRAMEQA238802	2388
ZJL2388	what color clothes does the person wear in the video	grey	FRAMEQA238803	2388
ZJL2388	what color clothes does the person wear in the video	grey	FRAMEQA238804	2388
ZJL2388	what color clothes does the person wear in the video	grey	FRAMEQA238805	2388
ZJL2388	what is the person in the video doing	doing homework	FRAMEQA238806	2388
ZJL2388	what is the person in the video doing	resting	FRAMEQA238807	2388
ZJL2388	what is the person in the video doing	resting	FRAMEQA238808	2388
ZJL2388	where is the person sitting in the video	on ground	FRAMEQA238809	2388
ZJL2388	where is the person sitting in the video	on ground	FRAMEQA238810	2388
ZJL2388	where is the person sitting in the video	on ground	FRAMEQA238811	2388
ZJL2388	is the person in the video standing or sitting	sitting	FRAMEQA238812	2388
ZJL2388	is the person in the video standing or sitting	sitting	FRAMEQA238813	2388
ZJL2388	is the person in the video standing or sitting	sitting	FRAMEQA238814	2388
ZJL2522	what does the right pattern at the beginning of the video look like	trash can	FRAMEQA252200	2522
ZJL2522	what does the right pattern at the beginning of the video look like	glass tank	FRAMEQA252201	2522
ZJL2522	what does the right pattern at the beginning of the video look like	cylindrical water vat	FRAMEQA252202	2522
ZJL2522	what is the color of the words in the video	white	FRAMEQA252203	2522
ZJL2522	what is the color of the words in the video	pure-white	FRAMEQA252204	2522
ZJL2522	what is the color of the words in the video	white	FRAMEQA252205	2522
ZJL2522	what is the man dong in the video	speaking	FRAMEQA252206	2522
ZJL2522	what is the man dong in the video	making speech	FRAMEQA252207	2522
ZJL2522	what is the man dong in the video	firming	FRAMEQA252208	2522
ZJL2522	is the man white or black in the video	white	FRAMEQA252209	2522
ZJL2522	is the man white or black in the video	white	FRAMEQA252210	2522
ZJL2522	is the man white or black in the video	white	FRAMEQA252211	2522
ZJL2522	is the woman sitting or lying in the video	sitting	FRAMEQA252212	2522
ZJL2522	is the woman sitting or lying in the video	sitting	FRAMEQA252213	2522
ZJL2522	is the woman sitting or lying in the video	sitting	FRAMEQA252214	2522
ZJL1870	where is the person in the video	on table	FRAMEQA187000	1870
ZJL1870	where is the person in the video	on table	FRAMEQA187001	1870
ZJL1870	where is the person in the video	on table	FRAMEQA187002	1870
ZJL1870	what style of pants does the person in the video wear	jeans	FRAMEQA187003	1870
ZJL1870	what style of pants does the person in the video wear	jeans	FRAMEQA187004	1870
ZJL1870	what style of pants does the person in the video wear	jeans	FRAMEQA187005	1870
ZJL1870	what is the person in the video doing	drinking water	FRAMEQA187006	1870
ZJL1870	what is the person in the video doing	stretching out his hand	FRAMEQA187007	1870
ZJL1870	what is the person in the video doing	pouring water	FRAMEQA187008	1870
ZJL1870	what is on the table in the video	cloth	FRAMEQA187009	1870
ZJL1870	what is on the table in the video	cloth	FRAMEQA187010	1870
ZJL1870	what is on the table in the video	cloth	FRAMEQA187011	1870
ZJL1870	is the person in the video standing or sitting	sitting	FRAMEQA187012	1870
ZJL1870	is the person in the video standing or sitting	sitting	FRAMEQA187013	1870
ZJL1870	is the person in the video standing or sitting	sitting	FRAMEQA187014	1870
ZJL1032	what is on the table	display	FRAMEQA103200	1032
ZJL1032	what is on the table	mouse	FRAMEQA103201	1032
ZJL1032	what is on the table	remote control	FRAMEQA103202	1032
ZJL1032	what color clothes does the lying person wear in the video	blue	FRAMEQA103203	1032
ZJL1032	what color clothes does the lying person wear in the video	wathet	FRAMEQA103204	1032
ZJL1032	what color clothes does the lying person wear in the video	azure	FRAMEQA103205	1032
ZJL1032	what does the person in pink doing in the video	stepping foot	FRAMEQA103206	1032
ZJL1032	what does the person in pink doing in the video	getting blanket	FRAMEQA103207	1032
ZJL1032	what does the person in pink doing in the video	covering blanket	FRAMEQA103208	1032
ZJL1032	where is the person in the video	indoor	FRAMEQA103209	1032
ZJL1032	where is the person in the video	house	FRAMEQA103210	1032
ZJL1032	where is the person in the video	inside house	FRAMEQA103211	1032
ZJL1032	is the person in pink in the video sitting or standing	standing	FRAMEQA103212	1032
ZJL1032	is the person in pink in the video sitting or standing	standing	FRAMEQA103213	1032
ZJL1032	is the person in pink in the video sitting or standing	standing	FRAMEQA103214	1032
ZJL4024	what is in front of the wall	bed	FRAMEQA402400	4024
ZJL4024	what is in front of the wall	table	FRAMEQA402401	4024
ZJL4024	what is in front of the wall	clothes	FRAMEQA402402	4024
ZJL4024	what is the color of the person's pants in the video	blue	FRAMEQA402403	4024
ZJL4024	what is the color of the person's pants in the video	light blue	FRAMEQA402404	4024
ZJL4024	what is the color of the person's pants in the video	sky blue	FRAMEQA402405	4024
ZJL4024	what is the person in the video doing	sleeping	FRAMEQA402406	4024
ZJL4024	what is the person in the video doing	resting	FRAMEQA402407	4024
ZJL4024	what is the person in the video doing	putting on shoes	FRAMEQA402408	4024
ZJL4024	where is the person in the video	indoors	FRAMEQA402409	4024
ZJL4024	where is the person in the video	in house	FRAMEQA402410	4024
ZJL4024	where is the person in the video	in bedroom	FRAMEQA402411	4024
ZJL4024	is the person lying or sitting in the beginning of the video	lying	FRAMEQA402412	4024
ZJL4024	is the person lying or sitting in the beginning of the video	lying	FRAMEQA402413	4024
ZJL4024	is the person lying or sitting in the beginning of the video	lying	FRAMEQA402414	4024
ZJL1376	what is in the video	fire	FRAMEQA137600	1376
ZJL1376	what is in the video	tank	FRAMEQA137601	1376
ZJL1376	what is in the video	mushroom cloud	FRAMEQA137602	1376
ZJL1376	what color is the mushroom cloud in the video	yellow	FRAMEQA137603	1376
ZJL1376	what color is the mushroom cloud in the video	light yellow	FRAMEQA137604	1376
ZJL1376	what color is the mushroom cloud in the video	golden yellow	FRAMEQA137605	1376
ZJL1376	what is the mushroom cloud doing	rising	FRAMEQA137606	1376
ZJL1376	what is the mushroom cloud doing	rising	FRAMEQA137607	1376
ZJL1376	what is the mushroom cloud doing	rising	FRAMEQA137608	1376
ZJL1376	where is the person in the video	field	FRAMEQA137609	1376
ZJL1376	where is the person in the video	outdoor	FRAMEQA137610	1376
ZJL1376	where is the person in the video	battlefield	FRAMEQA137611	1376
ZJL1376	is the tank in the video running or stopped	stopped	FRAMEQA137612	1376
ZJL1376	is the tank in the video running or stopped	stopped	FRAMEQA137613	1376
ZJL1376	is the tank in the video running or stopped	stopped	FRAMEQA137614	1376
ZJL4086	what is in front of the door in the video	table	FRAMEQA408600	4086
ZJL4086	what is in front of the door in the video	vacuum cleaner	FRAMEQA408601	4086
ZJL4086	what is in front of the door in the video	chair	FRAMEQA408602	4086
ZJL4086	what is the color of the door in the video	brown	FRAMEQA408603	4086
ZJL4086	what is the color of the door in the video	dark brown	FRAMEQA408604	4086
ZJL4086	what is the color of the door in the video	brown	FRAMEQA408605	4086
ZJL4086	what is the person in the video doing	cleaning up trash	FRAMEQA408606	4086
ZJL4086	what is the person in the video doing	taking off shoes	FRAMEQA408607	4086
ZJL4086	what is the person in the video doing	using vacuum cleaner	FRAMEQA408608	4086
ZJL4086	where is the person in the video	indoor	FRAMEQA408609	4086
ZJL4086	where is the person in the video	residence	FRAMEQA408610	4086
ZJL4086	where is the person in the video	living room	FRAMEQA408611	4086
ZJL4086	does the person in the video sit or stand while using the vacuum cleaner	standing	FRAMEQA408612	4086
ZJL4086	does the person in the video sit or stand while using the vacuum cleaner	standing	FRAMEQA408613	4086
ZJL4086	does the person in the video sit or stand while using the vacuum cleaner	standing	FRAMEQA408614	4086
ZJL773	what is in the video	stage	FRAMEQA77300	773
ZJL773	what is in the video	guardrail	FRAMEQA77301	773
ZJL773	what is in the video	beverage	FRAMEQA77302	773
ZJL773	what color clothes is the person wearing on stage	black	FRAMEQA77303	773
ZJL773	what color clothes is the person wearing on stage	black	FRAMEQA77304	773
ZJL773	what color clothes is the person wearing on stage	black	FRAMEQA77305	773
ZJL773	what is the person doing on the stage in the video	singing	FRAMEQA77306	773
ZJL773	what is the person doing on the stage in the video	singing	FRAMEQA77307	773
ZJL773	what is the person doing on the stage in the video	singing	FRAMEQA77308	773
ZJL773	where is the person on the stage	concert	FRAMEQA77309	773
ZJL773	where is the person on the stage	concert	FRAMEQA77310	773
ZJL773	where is the person on the stage	concert	FRAMEQA77311	773
ZJL773	is the person on the stage standing or sitting in the video	standing	FRAMEQA77312	773
ZJL773	is the person on the stage standing or sitting in the video	standing	FRAMEQA77313	773
ZJL773	is the person on the stage standing or sitting in the video	standing	FRAMEQA77314	773
ZJL3786	what is on the table	book	FRAMEQA378600	3786
ZJL3786	what is on the table	dessert	FRAMEQA378601	3786
ZJL3786	what is on the table	cup	FRAMEQA378602	3786
ZJL3786	what is the color of the sofa	khaki	FRAMEQA378603	3786
ZJL3786	what is the color of the sofa	grey	FRAMEQA378604	3786
ZJL3786	what is the color of the sofa	light-grey	FRAMEQA378605	3786
ZJL3786	what is the person doing in the video	watching tv	FRAMEQA378606	3786
ZJL3786	what is the person doing in the video	watching tv	FRAMEQA378607	3786
ZJL3786	what is the person doing in the video	watching tv	FRAMEQA378608	3786
ZJL3786	where is the cup	living room	FRAMEQA378609	3786
ZJL3786	where is the cup	living room	FRAMEQA378610	3786
ZJL3786	where is the cup	living room	FRAMEQA378611	3786
ZJL3786	is the person sitting or standing in the video	sitting	FRAMEQA378612	3786
ZJL3786	is the person sitting or standing in the video	sitting	FRAMEQA378613	3786
ZJL3786	is the person sitting or standing in the video	sitting	FRAMEQA378614	3786
ZJL376	what is in the closet	bear	FRAMEQA37600	376
ZJL376	what is in the closet	photo	FRAMEQA37601	376
ZJL376	what is in the closet	flower	FRAMEQA37602	376
ZJL376	what color is the person's clothes in the video	black	FRAMEQA37603	376
ZJL376	what color is the person's clothes in the video	dark black	FRAMEQA37604	376
ZJL376	what color is the person's clothes in the video	black	FRAMEQA37605	376
ZJL376	what is the person doing	sneezing	FRAMEQA37606	376
ZJL376	what is the person doing	opening notebook	FRAMEQA37607	376
ZJL376	what is the person doing	putting down notebook	FRAMEQA37608	376
ZJL376	which hand of the person in the video holds the notebook	right	FRAMEQA37609	376
ZJL376	which hand of the person in the video holds the notebook	right	FRAMEQA37610	376
ZJL376	which hand of the person in the video holds the notebook	right	FRAMEQA37611	376
ZJL376	is the person in the video standing or sitting	standing	FRAMEQA37612	376
ZJL376	is the person in the video standing or sitting	standing	FRAMEQA37613	376
ZJL376	is the person in the video standing or sitting	standing	FRAMEQA37614	376
ZJL2710	where is the person in the video	living room	FRAMEQA271000	2710
ZJL2710	where is the person in the video	living room	FRAMEQA271001	2710
ZJL2710	where is the person in the video	living room	FRAMEQA271002	2710
ZJL2710	what color clothes does the person in the video wear	blue	FRAMEQA271003	2710
ZJL2710	what color clothes does the person in the video wear	wathet blue	FRAMEQA271004	2710
ZJL2710	what color clothes does the person in the video wear	sky blue	FRAMEQA271005	2710
ZJL2710	is the person in the video standing or sitting	sitting	FRAMEQA271006	2710
ZJL2710	is the person in the video standing or sitting	sitting	FRAMEQA271007	2710
ZJL2710	is the person in the video standing or sitting	sitting	FRAMEQA271008	2710
ZJL2710	what is the person in the video doing	sneezing	FRAMEQA271009	2710
ZJL2710	what is the person in the video doing	wiping nose	FRAMEQA271010	2710
ZJL2710	what is the person in the video doing	taking book	FRAMEQA271011	2710
ZJL2710	what is in the room	bed desk	FRAMEQA271012	2710
ZJL2710	what is in the room	electronic	FRAMEQA271013	2710
ZJL2710	what is in the room	mosquito swatter	FRAMEQA271014	2710
ZJL206	what is in the video	fish	FRAMEQA20600	206
ZJL206	what is in the video	fish	FRAMEQA20601	206
ZJL206	what is in the video	fish	FRAMEQA20602	206
ZJL206	what color is the fish in the video	black	FRAMEQA20603	206
ZJL206	what color is the fish in the video	brown	FRAMEQA20604	206
ZJL206	what color is the fish in the video	black-blue	FRAMEQA20605	206
ZJL206	what is the fish in the video doing	jumping out of sea	FRAMEQA20606	206
ZJL206	what is the fish in the video doing	preying	FRAMEQA20607	206
ZJL206	what is the fish in the video doing	fleeing	FRAMEQA20608	206
ZJL206	where is the fish in the video	in sea	FRAMEQA20609	206
ZJL206	where is the fish in the video	in sea	FRAMEQA20610	206
ZJL206	where is the fish in the video	in sea	FRAMEQA20611	206
ZJL206	is the fish in the video in the lake or in the sea	in sea	FRAMEQA20612	206
ZJL206	is the fish in the video in the lake or in the sea	in sea	FRAMEQA20613	206
ZJL206	is the fish in the video in the lake or in the sea	in sea	FRAMEQA20614	206
ZJL3623	where is the person in video	bedroom	FRAMEQA362300	3623
ZJL3623	where is the person in video	bedroom	FRAMEQA362301	3623
ZJL3623	where is the person in video	bedroom	FRAMEQA362302	3623
ZJL3623	what color are the pants in video	pink	FRAMEQA362303	3623
ZJL3623	what color are the pants in video	peach pink	FRAMEQA362304	3623
ZJL3623	what color are the pants in video	light pink	FRAMEQA362305	3623
ZJL3623	what color is the blanket in video	pink	FRAMEQA362306	3623
ZJL3623	what color is the blanket in video	peachpink	FRAMEQA362307	3623
ZJL3623	what color is the blanket in video	light pink	FRAMEQA362308	3623
ZJL3623	what does the person in video have in his hand	book	FRAMEQA362309	3623
ZJL3623	what does the person in video have in his hand	book	FRAMEQA362310	3623
ZJL3623	what does the person in video have in his hand	book	FRAMEQA362311	3623
ZJL3623	is the person sitting or standing in the video	sitting	FRAMEQA362312	3623
ZJL3623	is the person sitting or standing in the video	sitting	FRAMEQA362313	3623
ZJL3623	is the person sitting or standing in the video	sitting	FRAMEQA362314	3623
ZJL2474	what color does the person wear in the video	black	FRAMEQA247400	2474
ZJL2474	what color does the person wear in the video	black	FRAMEQA247401	2474
ZJL2474	what color does the person wear in the video	white	FRAMEQA247402	2474
ZJL2474	what is the person doing in the video	being interviewed	FRAMEQA247403	2474
ZJL2474	what is the person doing in the video	being interviewed	FRAMEQA247404	2474
ZJL2474	what is the person doing in the video	being interviewed	FRAMEQA247405	2474
ZJL2474	where is the person in the video	on road	FRAMEQA247406	2474
ZJL2474	where is the person in the video	on road	FRAMEQA247407	2474
ZJL2474	where is the person in the video	on road	FRAMEQA247408	2474
ZJL2474	is the person sitting or standing in the video	standing	FRAMEQA247409	2474
ZJL2474	is the person sitting or standing in the video	standing	FRAMEQA247410	2474
ZJL2474	is the person sitting or standing in the video	standing	FRAMEQA247411	2474
ZJL2474	what is on the person's face in the video	glasses	FRAMEQA247412	2474
ZJL2474	what is on the person's face in the video	glasses	FRAMEQA247413	2474
ZJL2474	what is on the person's face in the video	glasses	FRAMEQA247414	2474
ZJL777	what is in the video	plant	FRAMEQA77700	777
ZJL777	what is in the video	water	FRAMEQA77701	777
ZJL777	what is in the video	soil	FRAMEQA77702	777
ZJL777	what color clothes is the person wearing in the video	green	FRAMEQA77703	777
ZJL777	what color clothes is the person wearing in the video	light green	FRAMEQA77704	777
ZJL777	what color clothes is the person wearing in the video	military green	FRAMEQA77705	777
ZJL777	what is the person doing in the video	speaking	FRAMEQA77706	777
ZJL777	what is the person doing in the video	speaking	FRAMEQA77707	777
ZJL777	what is the person doing in the video	speaking	FRAMEQA77708	777
ZJL777	where is the person in the video	riverside	FRAMEQA77709	777
ZJL777	where is the person in the video	riverside	FRAMEQA77710	777
ZJL777	where is the person in the video	riverside	FRAMEQA77711	777
ZJL777	is the person standing or sitting in the video	standing	FRAMEQA77712	777
ZJL777	is the person standing or sitting in the video	standing	FRAMEQA77713	777
ZJL777	is the person standing or sitting in the video	standing	FRAMEQA77714	777
ZJL2749	what color clothes does the person in the video wear	blue	FRAMEQA274900	2749
ZJL2749	what color clothes does the person in the video wear	light blue	FRAMEQA274901	2749
ZJL2749	what color clothes does the person in the video wear	sky blue	FRAMEQA274902	2749
ZJL2749	is the person in the video standing or sitting	sitting	FRAMEQA274903	2749
ZJL2749	is the person in the video standing or sitting	sitting	FRAMEQA274904	2749
ZJL2749	is the person in the video standing or sitting	sitting	FRAMEQA274905	2749
ZJL2749	what does the person in the video wear on his neck	necklace	FRAMEQA274906	2749
ZJL2749	what does the person in the video wear on his neck	necklace	FRAMEQA274907	2749
ZJL2749	what does the person in the video wear on his neck	necklace	FRAMEQA274908	2749
ZJL2749	what is the person in the video doing	eat something	FRAMEQA274909	2749
ZJL2749	what is the person in the video doing	eat food	FRAMEQA274910	2749
ZJL2749	what is the person in the video doing	drink water	FRAMEQA274911	2749
ZJL2749	what is in the living room	table	FRAMEQA274912	2749
ZJL2749	what is in the living room	chair	FRAMEQA274913	2749
ZJL2749	what is in the living room	cup	FRAMEQA274914	2749
ZJL2439	whate color does the person wear in the video	grey	FRAMEQA243900	2439
ZJL2439	whate color does the person wear in the video	white	FRAMEQA243901	2439
ZJL2439	whate color does the person wear in the video	light grey	FRAMEQA243902	2439
ZJL2439	what is the person doing in the video	explaining	FRAMEQA243903	2439
ZJL2439	what is the person doing in the video	explaining	FRAMEQA243904	2439
ZJL2439	what is the person doing in the video	explaining	FRAMEQA243905	2439
ZJL2439	what is at the back of the person in the video	wall	FRAMEQA243906	2439
ZJL2439	what is at the back of the person in the video	wall	FRAMEQA243907	2439
ZJL2439	what is at the back of the person in the video	wall	FRAMEQA243908	2439
ZJL2439	is the person sitting or standing in the video	standing	FRAMEQA243909	2439
ZJL2439	is the person sitting or standing in the video	standing	FRAMEQA243910	2439
ZJL2439	is the person sitting or standing in the video	standing	FRAMEQA243911	2439
ZJL2439	what is on the person's head in the video	hat	FRAMEQA243912	2439
ZJL2439	what is on the person's head in the video	hat	FRAMEQA243913	2439
ZJL2439	what is on the person's head in the video	hat	FRAMEQA243914	2439
ZJL3954	what is in the room	bike	FRAMEQA395400	3954
ZJL3954	what is in the room	computer	FRAMEQA395401	3954
ZJL3954	what is in the room	stairs	FRAMEQA395402	3954
ZJL3954	what color is the person's coat in video	black	FRAMEQA395403	3954
ZJL3954	what color is the person's coat in video	dark black	FRAMEQA395404	3954
ZJL3954	what color is the person's coat in video	dark black	FRAMEQA395405	3954
ZJL3954	what is the person in video doing	putting down something	FRAMEQA395406	3954
ZJL3954	what is the person in video doing	taking computer	FRAMEQA395407	3954
ZJL3954	what is the person in video doing	opening computer	FRAMEQA395408	3954
ZJL3954	where is the person in video	indoor	FRAMEQA395409	3954
ZJL3954	where is the person in video	in room	FRAMEQA395410	3954
ZJL3954	where is the person in video	in house	FRAMEQA395411	3954
ZJL3954	is the person in video sitting or standing	sitting	FRAMEQA395412	3954
ZJL3954	is the person in video sitting or standing	sitting	FRAMEQA395413	3954
ZJL3954	is the person in video sitting or standing	sitting	FRAMEQA395414	3954
ZJL847	is the person wrestling in the video is a man or a woman	man	FRAMEQA84700	847
ZJL847	is the person wrestling in the video is a man or a woman	man	FRAMEQA84701	847
ZJL847	is the person wrestling in the video is a man or a woman	man	FRAMEQA84702	847
ZJL847	what color pants is the referee wearing in the video	black	FRAMEQA84703	847
ZJL847	what color pants is the referee wearing in the video	black	FRAMEQA84704	847
ZJL847	what color pants is the referee wearing in the video	black	FRAMEQA84705	847
ZJL847	what are the athletes in the video doing	competing	FRAMEQA84706	847
ZJL847	what are the athletes in the video doing	competing	FRAMEQA84707	847
ZJL847	what are the athletes in the video doing	competing	FRAMEQA84708	847
ZJL847	where is the audience	at auditorium	FRAMEQA84709	847
ZJL847	where is the audience	at auditorium	FRAMEQA84710	847
ZJL847	where is the audience	at auditorium	FRAMEQA84711	847
ZJL847	is the referee in the video standing or sitting	standing	FRAMEQA84712	847
ZJL847	is the referee in the video standing or sitting	standing	FRAMEQA84713	847
ZJL847	is the referee in the video standing or sitting	standing	FRAMEQA84714	847
ZJL2187	what is on the table	plastic bottle	FRAMEQA218700	2187
ZJL2187	what is on the table	cup	FRAMEQA218701	2187
ZJL2187	what is on the table	paper box	FRAMEQA218702	2187
ZJL2187	what color clothes does the person wear in the video	black	FRAMEQA218703	2187
ZJL2187	what color clothes does the person wear in the video	black	FRAMEQA218704	2187
ZJL2187	what color clothes does the person wear in the video	black	FRAMEQA218705	2187
ZJL2187	what is the person in the video doing	putting book	FRAMEQA218706	2187
ZJL2187	what is the person in the video doing	flipping through book	FRAMEQA218707	2187
ZJL2187	what is the person in the video doing	looking at phone	FRAMEQA218708	2187
ZJL2187	where is the person in the video	indoor	FRAMEQA218709	2187
ZJL2187	where is the person in the video	residence	FRAMEQA218710	2187
ZJL2187	where is the person in the video	kitchen	FRAMEQA218711	2187
ZJL2187	is the person in the video standing or lying	standing	FRAMEQA218712	2187
ZJL2187	is the person in the video standing or lying	standing	FRAMEQA218713	2187
ZJL2187	is the person in the video standing or lying	standing	FRAMEQA218714	2187
ZJL1773	what is in the woman is hand who is sitted on the sofa	pillow	FRAMEQA177300	1773
ZJL1773	what is in the woman is hand who is sitted on the sofa	pillow	FRAMEQA177301	1773
ZJL1773	what is in the woman is hand who is sitted on the sofa	pillow	FRAMEQA177302	1773
ZJL1773	what is the color of the woman's clothes who is sitted on the sofa in the video	red	FRAMEQA177303	1773
ZJL1773	what is the color of the woman's clothes who is sitted on the sofa in the video	watermelon red	FRAMEQA177304	1773
ZJL1773	what is the color of the woman's clothes who is sitted on the sofa in the video	rose red	FRAMEQA177305	1773
ZJL1773	what is the man wearing black clothes doing in the video	walking	FRAMEQA177306	1773
ZJL1773	what is the man wearing black clothes doing in the video	walking	FRAMEQA177307	1773
ZJL1773	what is the man wearing black clothes doing in the video	walking	FRAMEQA177308	1773
ZJL1773	is the man wearing black clothes in the video long hair or short hair	short hair	FRAMEQA177309	1773
ZJL1773	is the man wearing black clothes in the video long hair or short hair	short hair	FRAMEQA177310	1773
ZJL1773	is the man wearing black clothes in the video long hair or short hair	short hair	FRAMEQA177311	1773
ZJL1773	is the man in black in the video standing or sitting	standing	FRAMEQA177312	1773
ZJL1773	is the man in black in the video standing or sitting	standing	FRAMEQA177313	1773
ZJL1773	is the man in black in the video standing or sitting	standing	FRAMEQA177314	1773
ZJL2405	what is on the ground in the video	cushion	FRAMEQA240500	2405
ZJL2405	what is on the ground in the video	cushion	FRAMEQA240501	2405
